0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5789473684210527,2.0,2.0,2.0,1.263157894736842,0.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.8421052631578947,0.8421052631578947,0.0,0.10526315789473684,1.1578947368421053,0.0,1.3684210526315788,2.0,1.1578947368421053,0.5263157894736842,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.7368421052631579,1.4736842105263157,0.0,0.0,0.0,1.6842105263157894,0.7368421052631579,1.789473684210526,1.5789473684210527,1.263157894736842,0.0,1.4736842105263157,1.789473684210526
2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.10526315789473684,0.0,0.0,1.0526315789473684,0.0,0.0,0.7368421052631579,0.10526315789473684,0.9473684210526315,0.7368421052631579,0.9473684210526315,0.9473684210526315,1.0526315789473684
2.0,2.0,2.0,2.0,2.0,2.0,0.631578947368421,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.0,1.6842105263157894,0.7368421052631579,0.10526315789473684,1.6842105263157894,1.5789473684210527,1.4736842105263157,0.42105263157894735,1.4736842105263157,2.0
0.0,2.0,2.0,2.0,2.0,0.7368421052631579,1.263157894736842,1.789473684210526,1.263157894736842,0.0,0.21052631578947367,0.0,0.3157894736842105,0.10526315789473684,0.0,1.4736842105263157,0.9473684210526315,1.6842105263157894,1.5789473684210527,1.0526315789473684
2.0,2.0,2.0,2.0,2.0,0.631578947368421,2.0,0.0,0.0,0.5263157894736842,1.1578947368421053,0.3157894736842105,0.10526315789473684,0.9473684210526315,1.3684210526315788,1.263157894736842,1.1578947368421053,0.3157894736842105,0.8421052631578947,1.263157894736842
2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.631578947368421,0.0,0.0,0.10526315789473684,0.631578947368421,0.3157894736842105,0.5263157894736842,0.21052631578947367,0.10526315789473684,1.4736842105263157,0.7368421052631579,1.263157894736842,0.7368421052631579
2.0,2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.5263157894736842,1.5789473684210527,0.8421052631578947,0.21052631578947367,1.4736842105263157,0.5263157894736842,0.9473684210526315
2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.42105263157894735,0.0,0.10526315789473684,0.21052631578947367,1.3684210526315788,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.8421052631578947,0.9473684210526315,0.0
2.0,2.0,2.0,2.0,2.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.42105263157894735,0.3157894736842105,0.631578947368421,0.0,0.42105263157894735,1.1578947368421053,1.6842105263157894,0.8421052631578947,1.263157894736842,0.9473684210526315,0.3157894736842105
